Auto-generated text file from Localization Framework 7.7.9.36 Version=trunk Locale=en DO NOT EDIT BY HAND!;
ide.copy;Copy
ide.open.browser;Open in New Browser Window
ide.open.editor;Open in Editor
ide.paste;Paste
ide.remove;Remove
ide.rename;Rename
